LOG_SUCCESS       | info    | The initialization finished successfully without homotopy method.
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 122520.010000
assert            | info    | The following assertion has been violated at time 122520.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 122580.010000
assert            | info    | The following assertion has been violated at time 122580.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 122640.010000
assert            | info    | The following assertion has been violated at time 122640.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 122700.010000
assert            | info    | The following assertion has been violated at time 122700.010000
assert            | info    | The following assertion has been violated at time 122700.010000
assert            | info    | The following assertion has been violated at time 122700.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 122760.010000
assert            | info    | The following assertion has been violated at time 122760.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 122820.010000
assert            | info    | The following assertion has been violated at time 122820.010000
assert            | info    | The following assertion has been violated at time 122820.010000
assert            | info    | The following assertion has been violated at time 122820.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 122880.010000
assert            | info    | The following assertion has been violated at time 122880.010000
assert            | info    | The following assertion has been violated at time 122880.010000
assert            | info    | The following assertion has been violated at time 122880.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 122940.010000
assert            | info    | The following assertion has been violated at time 122940.010000
assert            | info    | The following assertion has been violated at time 122940.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 123000.010000
assert            | info    | The following assertion has been violated at time 123000.010000
assert            | info    | The following assertion has been violated at time 123000.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 123060.010000
assert            | info    | The following assertion has been violated at time 123060.010000
assert            | info    | The following assertion has been violated at time 123060.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 123120.010000
assert            | info    | The following assertion has been violated at time 123120.010000
assert            | info    | The following assertion has been violated at time 123120.010000
assert            | info    | The following assertion has been violated at time 123120.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 123180.010000
assert            | info    | The following assertion has been violated at time 123180.010000
assert            | info    | The following assertion has been violated at time 123180.010000
assert            | info    | The following assertion has been violated at time 123180.010000
assert            | info    | The following assertion has been violated at time 123180.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 123240.010000
assert            | info    | The following assertion has been violated at time 123240.010000
assert            | info    | The following assertion has been violated at time 123240.010000
assert            | info    | The following assertion has been violated at time 123240.010000
assert            | info    | The following assertion has been violated at time 123240.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 123300.010000
assert            | info    | The following assertion has been violated at time 123300.010000
assert            | info    | The following assertion has been violated at time 123300.010000
assert            | info    | The following assertion has been violated at time 123300.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 123360.010000
assert            | info    | The following assertion has been violated at time 123360.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 123420.010000
assert            | info    | The following assertion has been violated at time 123420.010000
assert            | info    | The following assertion has been violated at time 123420.010000
assert            | info    | The following assertion has been violated at time 123420.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 123480.010000
assert            | info    | The following assertion has been violated at time 123480.010000
assert            | info    | The following assertion has been violated at time 123480.010000
assert            | info    | The following assertion has been violated at time 123480.010000
assert            | info    | The following assertion has been violated at time 123480.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 123540.010000
assert            | info    | The following assertion has been violated at time 123540.010000
assert            | info    | The following assertion has been violated at time 123540.010000
assert            | info    | The following assertion has been violated at time 123540.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 123600.010000
assert            | info    | The following assertion has been violated at time 123600.010000
assert            | info    | The following assertion has been violated at time 123600.010000
assert            | info    | The following assertion has been violated at time 123600.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 123660.010000
assert            | info    | The following assertion has been violated at time 123660.010000
assert            | info    | The following assertion has been violated at time 123660.010000
assert            | info    | The following assertion has been violated at time 123660.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 123720.010000
assert            | info    | The following assertion has been violated at time 123720.010000
assert            | info    | The following assertion has been violated at time 123720.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 123780.010000
assert            | info    | The following assertion has been violated at time 123780.010000
assert            | info    | The following assertion has been violated at time 123780.010000
assert            | info    | The following assertion has been violated at time 123780.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 123840.010000
assert            | info    | The following assertion has been violated at time 123840.010000
assert            | info    | The following assertion has been violated at time 123840.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 123900.010000
assert            | info    | The following assertion has been violated at time 123900.010000
assert            | info    | The following assertion has been violated at time 123900.010000
assert            | info    | The following assertion has been violated at time 123900.010000
assert            | info    | The following assertion has been violated at time 123900.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 123960.010000
assert            | info    | The following assertion has been violated at time 123960.010000
assert            | info    | The following assertion has been violated at time 123960.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 124020.010000
assert            | info    | The following assertion has been violated at time 124020.010000
assert            | info    | The following assertion has been violated at time 124020.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 124080.010000
assert            | info    | The following assertion has been violated at time 124080.010000
assert            | info    | The following assertion has been violated at time 124080.010000
assert            | info    | The following assertion has been violated at time 124080.010000
assert            | info    | The following assertion has been violated at time 124080.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 124140.010000
assert            | info    | The following assertion has been violated at time 124140.010000
assert            | info    | The following assertion has been violated at time 124140.010000
assert            | info    | The following assertion has been violated at time 124140.010000
assert            | info    | The following assertion has been violated at time 124140.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 124200.010000
assert            | info    | The following assertion has been violated at time 124200.010000
assert            | info    | The following assertion has been violated at time 124200.010000
assert            | info    | The following assertion has been violated at time 124200.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 124260.010000
assert            | info    | The following assertion has been violated at time 124260.010000
assert            | info    | The following assertion has been violated at time 124260.010000
assert            | info    | The following assertion has been violated at time 124260.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 124320.010000
assert            | info    | The following assertion has been violated at time 124320.010000
assert            | info    | The following assertion has been violated at time 124320.010000
assert            | info    | The following assertion has been violated at time 124320.010000
assert            | info    | The following assertion has been violated at time 124320.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 124380.010000
assert            | info    | The following assertion has been violated at time 124380.010000
assert            | info    | The following assertion has been violated at time 124380.010000
assert            | info    | The following assertion has been violated at time 124380.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 124440.010000
assert            | info    | The following assertion has been violated at time 124440.010000
assert            | info    | The following assertion has been violated at time 124440.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 124500.010000
assert            | info    | The following assertion has been violated at time 124500.010000
assert            | info    | The following assertion has been violated at time 124500.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 124560.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 124620.010000
assert            | info    | The following assertion has been violated at time 124620.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 124680.010000
assert            | info    | The following assertion has been violated at time 124680.010000
assert            | info    | The following assertion has been violated at time 124680.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 124740.010000
assert            | info    | The following assertion has been violated at time 124740.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 124800.010000
assert            | info    | The following assertion has been violated at time 124800.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 124860.010000
assert            | info    | The following assertion has been violated at time 124860.010000
assert            | info    | The following assertion has been violated at time 124860.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 124920.010000
assert            | info    | The following assertion has been violated at time 124920.010000
assert            | info    | The following assertion has been violated at time 124920.010000
assert            | info    | The following assertion has been violated at time 124920.010000
assert            | info    | The following assertion has been violated at time 124920.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 124980.010000
assert            | info    | The following assertion has been violated at time 124980.010000
assert            | info    | The following assertion has been violated at time 124980.010000
assert            | info    | The following assertion has been violated at time 124980.010000
assert            | info    | The following assertion has been violated at time 124980.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 125040.010000
assert            | info    | The following assertion has been violated at time 125040.010000
assert            | info    | The following assertion has been violated at time 125040.010000
assert            | info    | The following assertion has been violated at time 125040.010000
assert            | info    | The following assertion has been violated at time 125040.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 125100.010000
assert            | info    | The following assertion has been violated at time 125100.010000
assert            | info    | The following assertion has been violated at time 125100.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 125160.010000
assert            | info    | The following assertion has been violated at time 125160.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 125220.010000
assert            | info    | The following assertion has been violated at time 125220.010000
assert            | info    | The following assertion has been violated at time 125220.010000
assert            | info    | The following assertion has been violated at time 125220.010000
assert            | info    | The following assertion has been violated at time 125220.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 125280.010000
assert            | info    | The following assertion has been violated at time 125280.010000
assert            | info    | The following assertion has been violated at time 125280.010000
assert            | info    | The following assertion has been violated at time 125280.010000
assert            | info    | The following assertion has been violated at time 125280.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 125340.010000
assert            | info    | The following assertion has been violated at time 125340.010000
assert            | info    | The following assertion has been violated at time 125340.010000
assert            | info    | The following assertion has been violated at time 125340.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 125400.010000
assert            | info    | The following assertion has been violated at time 125400.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 125460.010000
assert            | info    | The following assertion has been violated at time 125460.010000
assert            | info    | The following assertion has been violated at time 125460.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 125520.010000
assert            | info    | The following assertion has been violated at time 125520.010000
assert            | info    | The following assertion has been violated at time 125520.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 125580.010000
assert            | info    | The following assertion has been violated at time 125580.010000
assert            | info    | The following assertion has been violated at time 125580.010000
assert            | info    | The following assertion has been violated at time 125580.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 125640.010000
assert            | info    | The following assertion has been violated at time 125640.010000
assert            | info    | The following assertion has been violated at time 125640.010000
assert            | info    | The following assertion has been violated at time 125640.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 125700.010000
assert            | info    | The following assertion has been violated at time 125700.010000
assert            | info    | The following assertion has been violated at time 125700.010000
assert            | info    | The following assertion has been violated at time 125700.010000
assert            | info    | The following assertion has been violated at time 125700.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 125760.010000
assert            | info    | The following assertion has been violated at time 125760.010000
assert            | info    | The following assertion has been violated at time 125760.010000
assert            | info    | The following assertion has been violated at time 125760.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 125820.010000
assert            | info    | The following assertion has been violated at time 125820.010000
assert            | info    | The following assertion has been violated at time 125820.010000
assert            | info    | The following assertion has been violated at time 125820.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 125880.010000
assert            | info    | The following assertion has been violated at time 125880.010000
assert            | info    | The following assertion has been violated at time 125880.010000
assert            | info    | The following assertion has been violated at time 125880.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 125940.010000
assert            | info    | The following assertion has been violated at time 125940.010000
assert            | info    | The following assertion has been violated at time 125940.010000
assert            | info    | The following assertion has been violated at time 125940.010000
assert            | info    | The following assertion has been violated at time 125940.010000
assert            | info    | The following assertion has been violated at time 125940.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 126000.010000
assert            | info    | The following assertion has been violated at time 126000.010000
assert            | info    | The following assertion has been violated at time 126000.010000
assert            | info    | The following assertion has been violated at time 126000.010000
assert            | info    | The following assertion has been violated at time 126000.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 126060.010000
assert            | info    | The following assertion has been violated at time 126060.010000
assert            | info    | The following assertion has been violated at time 126060.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 126120.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 126180.010000
assert            | info    | The following assertion has been violated at time 126180.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 126240.010000
assert            | info    | The following assertion has been violated at time 126240.010000
assert            | info    | The following assertion has been violated at time 126240.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 126300.010000
assert            | info    | The following assertion has been violated at time 126300.010000
assert            | info    | The following assertion has been violated at time 126300.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 126360.010000
assert            | info    | The following assertion has been violated at time 126360.010000
assert            | info    | The following assertion has been violated at time 126360.010000
assert            | info    | The following assertion has been violated at time 126360.010000
assert            | info    | The following assertion has been violated at time 126360.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 126420.010000
assert            | info    | The following assertion has been violated at time 126420.010000
assert            | info    | The following assertion has been violated at time 126420.010000
assert            | info    | The following assertion has been violated at time 126420.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 126480.010000
assert            | info    | The following assertion has been violated at time 126480.010000
assert            | info    | The following assertion has been violated at time 126480.010000
assert            | info    | The following assertion has been violated at time 126480.010000
assert            | info    | The following assertion has been violated at time 126480.010000
assert            | info    | The following assertion has been violated at time 126480.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 126540.010000
assert            | info    | The following assertion has been violated at time 126540.010000
assert            | info    | The following assertion has been violated at time 126540.010000
assert            | info    | The following assertion has been violated at time 126540.010000
assert            | info    | The following assertion has been violated at time 126540.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 126600.010000
assert            | info    | The following assertion has been violated at time 126600.010000
assert            | info    | The following assertion has been violated at time 126600.010000
assert            | info    | The following assertion has been violated at time 126600.010000
assert            | info    | The following assertion has been violated at time 126600.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 126660.010000
assert            | info    | The following assertion has been violated at time 126660.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 126720.010000
assert            | info    | The following assertion has been violated at time 126720.010000
assert            | info    | The following assertion has been violated at time 126720.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 126780.010000
assert            | info    | The following assertion has been violated at time 126780.010000
assert            | info    | The following assertion has been violated at time 126780.010000
assert            | info    | The following assertion has been violated at time 126780.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 126840.010000
assert            | info    | The following assertion has been violated at time 126840.010000
assert            | info    | The following assertion has been violated at time 126840.010000
assert            | info    | The following assertion has been violated at time 126840.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 126900.010000
assert            | info    | The following assertion has been violated at time 126900.010000
assert            | info    | The following assertion has been violated at time 126900.010000
assert            | info    | The following assertion has been violated at time 126900.010000
assert            | info    | The following assertion has been violated at time 126900.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 126960.010000
assert            | info    | The following assertion has been violated at time 126960.010000
assert            | info    | The following assertion has been violated at time 126960.010000
assert            | info    | The following assertion has been violated at time 126960.010000
assert            | info    | The following assertion has been violated at time 126960.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 127020.010000
assert            | info    | The following assertion has been violated at time 127020.010000
assert            | info    | The following assertion has been violated at time 127020.010000
assert            | info    | The following assertion has been violated at time 127020.010000
assert            | info    | The following assertion has been violated at time 127020.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 127080.010000
assert            | info    | The following assertion has been violated at time 127080.010000
assert            | info    | The following assertion has been violated at time 127080.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 127140.010000
assert            | info    | The following assertion has been violated at time 127140.010000
assert            | info    | The following assertion has been violated at time 127140.010000
assert            | info    | The following assertion has been violated at time 127140.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 127200.010000
assert            | info    | The following assertion has been violated at time 127200.010000
assert            | info    | The following assertion has been violated at time 127200.010000
assert            | info    | The following assertion has been violated at time 127200.010000
assert            | info    | The following assertion has been violated at time 127200.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 127260.010000
assert            | info    | The following assertion has been violated at time 127260.010000
assert            | info    | The following assertion has been violated at time 127260.010000
assert            | info    | The following assertion has been violated at time 127260.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 127320.010000
assert            | info    | The following assertion has been violated at time 127320.010000
assert            | info    | The following assertion has been violated at time 127320.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 127380.010000
assert            | info    | The following assertion has been violated at time 127380.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 127440.010000
assert            | info    | The following assertion has been violated at time 127440.010000
assert            | info    | The following assertion has been violated at time 127440.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 127500.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 127560.010000
assert            | info    | The following assertion has been violated at time 127560.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 127620.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 127680.010000
assert            | info    | The following assertion has been violated at time 127680.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 127740.010000
assert            | info    | The following assertion has been violated at time 127740.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 127800.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 127860.010000
assert            | info    | The following assertion has been violated at time 127860.010000
assert            | info    | The following assertion has been violated at time 127860.010000
assert            | info    | The following assertion has been violated at time 127860.010000
assert            | info    | The following assertion has been violated at time 127860.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 127920.010000
assert            | info    | The following assertion has been violated at time 127920.010000
assert            | info    | The following assertion has been violated at time 127920.010000
assert            | info    | The following assertion has been violated at time 127920.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 127980.010000
assert            | info    | The following assertion has been violated at time 127980.010000
assert            | info    | The following assertion has been violated at time 127980.010000
assert            | info    | The following assertion has been violated at time 127980.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 128040.010000
assert            | info    | The following assertion has been violated at time 128040.010000
assert            | info    | The following assertion has been violated at time 128040.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 128100.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 128160.010000
assert            | info    | The following assertion has been violated at time 128160.010000
assert            | info    | The following assertion has been violated at time 128160.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 128220.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 128280.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 128340.010000
assert            | info    | The following assertion has been violated at time 128340.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 128460.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 128520.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 128580.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 128640.010000
assert            | info    | The following assertion has been violated at time 128640.010000
assert            | info    | The following assertion has been violated at time 128640.010000
assert            | info    | The following assertion has been violated at time 128640.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 128700.010000
assert            | info    | The following assertion has been violated at time 128700.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 128760.010000
assert            | info    | The following assertion has been violated at time 128760.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 128820.010000
assert            | info    | The following assertion has been violated at time 128820.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 128880.010000
assert            | info    | The following assertion has been violated at time 128880.010000
assert            | info    | The following assertion has been violated at time 128880.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 128940.010000
assert            | info    | The following assertion has been violated at time 128940.010000
assert            | info    | The following assertion has been violated at time 128940.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 129000.010000
assert            | info    | The following assertion has been violated at time 129000.010000
assert            | info    | The following assertion has been violated at time 129000.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 129060.010000
assert            | info    | The following assertion has been violated at time 129060.010000
assert            | info    | The following assertion has been violated at time 129060.010000
assert            | info    | The following assertion has been violated at time 129060.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 129180.010000
assert            | info    | The following assertion has been violated at time 129180.010000
assert            | info    | The following assertion has been violated at time 129180.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 129240.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 129300.010000
assert            | info    | The following assertion has been violated at time 129300.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 129360.010000
assert            | info    | The following assertion has been violated at time 129360.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 129480.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 129540.010000
assert            | info    | The following assertion has been violated at time 129540.010000
assert            | info    | The following assertion has been violated at time 129540.010000
assert            | info    | The following assertion has been violated at time 129540.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 129600.010000
assert            | info    | The following assertion has been violated at time 129600.010000
assert            | info    | The following assertion has been violated at time 129600.010000
assert            | info    | The following assertion has been violated at time 129600.010000
assert            | info    | The following assertion has been violated at time 129600.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 129660.010000
assert            | info    | The following assertion has been violated at time 129660.010000
assert            | info    | The following assertion has been violated at time 129660.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 129720.010000
assert            | info    | The following assertion has been violated at time 129720.010000
assert            | info    | The following assertion has been violated at time 129720.010000
assert            | info    | The following assertion has been violated at time 129720.010000
